id,city_name,city_id,aqi,pm25,pm10,temperature,timestamp,,
3,"Zagreb-3, Croatia",3,57,57.00,22,34,05/15/22,,
3,"Zagreb-3, Croatia",3,57,57.00,15,34,05/16/22,,
3,"Zagreb-3, Croatia",3,46,46.00,17,38,05/17/22,,
3,"Zagreb-3, Croatia",3,39,39.00,17,33,05/18/22,,
3,"Zagreb-3, Croatia",3,34,34.00,20,43,05/19/22,,
3,"Zagreb-3, Croatia",3,41,41.00,19,46,05/20/22,,
3,"Zagreb-3, Croatia",3,45,45.00,12,40,05/21/22,,
3,"Zagreb-3, Croatia",3,30,30.00,18,37,05/22/22,,
3,"Zagreb-3, Croatia",3,41,41.00,38,34,05/23/22,,
3,"Zagreb-3, Croatia",3,63,63.00,24,36,05/24/22,,
3,"Zagreb-3, Croatia",3,52,52.00,12,36,05/25/22,,
3,"Zagreb-3, Croatia",3,25,25.00,23,40,05/26/22,,
3,"Zagreb-3, Croatia",3,43,43.00,11,26,05/27/22,,
3,"Zagreb-3, Croatia",3,31,31.00,6,25,05/28/22,,
3,"Zagreb-3, Croatia",3,21,21.00,7,24,05/29/22,,
3,"Zagreb-3, Croatia",3,24,24.00,12,16,05/30/22,,
3,"Zagreb-3, Croatia",3,40,40.00,18,33,05/31/22,,
3,"Zagreb-3, Croatia",3,51,51.00,15,39,06/01/22,,
3,"Zagreb-3, Croatia",3,37,37.00,15,33,06/02/22,,
3,"Zagreb-3, Croatia",3,40,40.00,11,35,06/05/22,,
3,"Zagreb-3, Croatia",3,31,31.00,17,38,06/06/22,,
3,"Zagreb-3, Croatia",3,46,46.00,7,22,06/07/22,,
3,"Zagreb-3, Croatia",3,20,20.00,9,27,06/08/22,,
3,"Zagreb-3, Croatia",3,28,28.00,7,35,06/09/22,,
3,"Zagreb-3, Croatia",3,18,18.00,11,41,06/10/22,,
3,"Zagreb-3, Croatia",3,29,29.00,13,41,06/11/22,,
3,"Zagreb-3, Croatia",3,39,39.00,16,35,06/12/22,,
3,"Zagreb-3, Croatia",3,47,47.00,12,39,06/13/22,,
3,"Zagreb-3, Croatia",3,31,31.00,17,39,06/14/22,,
3,"Zagreb-3, Croatia",3,45,45.00,16,38,06/15/22,,
3,"Zagreb-3, Croatia",3,50,50.00,16,40,06/16/22,,
3,"Zagreb-3, Croatia",3,46,46.00,13,41,06/17/22,,
3,"Zagreb-3, Croatia",3,35,35.00,16,39,06/18/22,,
3,"Zagreb-3, Croatia",3,46,46.00,21,42,06/19/22,,
3,"Zagreb-3, Croatia",3,48,48.00,22,44,06/20/22,,
3,"Zagreb-3, Croatia",3,53,53.00,19,46,06/21/22,,
3,"Zagreb-3, Croatia",3,52,52.00,15,52,06/22/22,,
3,"Zagreb-3, Croatia",3,41,41.00,24,43,06/23/22,,
3,"Zagreb-3, Croatia",3,56,56.00,21,54,06/24/22,,
3,"Zagreb-3, Croatia",3,51,51.00,15,58,06/25/22,,
3,"Zagreb-3, Croatia",3,42,42.00,24,47,06/26/22,,
3,"Zagreb-3, Croatia",3,52,52.00,30,76,06/27/22,,
3,"Zagreb-3, Croatia",3,67,67.00,29,70,06/28/22,,
3,"Zagreb-3, Croatia",3,58,58.00,25,75,06/29/22,,
3,"Zagreb-3, Croatia",3,59,59.00,19,79,06/30/22,,
3,"Zagreb-3, Croatia",3,41,41.00,10,89,07/01/22,,
3,"Zagreb-3, Croatia",3,16,16.00,14,101,07/02/22,,
3,"Zagreb-3, Croatia",3,31,31.00,23,46,07/03/22,,
3,"Zagreb-3, Croatia",3,48,48.00,12,37,07/04/22,,
3,"Zagreb-3, Croatia",3,28,28.00,16,40,07/05/22,,
3,"Zagreb-3, Croatia",3,31,31.00,12,38,07/06/22,,
3,"Zagreb-3, Croatia",3,33,33.00,11,24,07/07/22,,
3,"Zagreb-3, Croatia",3,31,31.00,8,30,07/08/22,,
3,"Zagreb-3, Croatia",3,22,22.00,9,30,07/09/22,,
3,"Zagreb-3, Croatia",3,28,28.00,9,28,07/10/22,,
3,"Zagreb-3, Croatia",3,22,22.00,11,32,07/11/22,,
3,"Zagreb-3, Croatia",3,29,29.00,8,34,07/12/22,,
3,"Zagreb-3, Croatia",3,20,20.00,13,36,07/13/22,,
3,"Zagreb-3, Croatia",3,30,30.00,16,39,07/14/22,,
3,"Zagreb-3, Croatia",3,39,39.00,14,43,07/15/22,,
3,"Zagreb-3, Croatia",3,32,32.00,11,38,07/16/22,,
3,"Zagreb-3, Croatia",3,22,22.00,18,43,07/17/22,,
3,"Zagreb-3, Croatia",3,30,30.00,21,45,07/18/22,,
3,"Zagreb-3, Croatia",3,34,34.00,21,43,07/19/22,,
3,"Zagreb-3, Croatia",3,36,36.00,23,51,07/20/22,,
3,"Zagreb-3, Croatia",3,40,40.00,27,57,07/21/22,,
3,"Zagreb-3, Croatia",3,51,51.00,26,52,07/22/22,,
3,"Zagreb-3, Croatia",3,60,60.00,15,53,07/23/22,,
3,"Zagreb-3, Croatia",3,47,47.00,16,50,07/24/22,,
3,"Zagreb-3, Croatia",3,47,47.00,17,32,07/25/22,,
3,"Zagreb-3, Croatia",3,52,52.00,18,40,07/26/22,,
3,"Zagreb-3, Croatia",3,57,57.00,17,44,07/27/22,,
3,"Zagreb-3, Croatia",3,47,47.00,23,47,07/28/22,,
3,"Zagreb-3, Croatia",3,53,53.00,14,28,07/29/22,,
3,"Zagreb-3, Croatia",3,46,46.00,12,44,07/30/22,,
3,"Zagreb-3, Croatia",3,38,38.00,15,41,07/31/22,,
3,"Zagreb-3, Croatia",3,44,44.00,11,27,08/01/22,,
3,"Zagreb-3, Croatia",3,32,32.00,13,44,08/02/22,,
3,"Zagreb-3, Croatia",3,38,38.00,13,49,08/03/22,,
3,"Zagreb-3, Croatia",3,33,33.00,13,48,08/04/22,,
3,"Zagreb-3, Croatia",3,38,38.00,16,49,08/05/22,,
3,"Zagreb-3, Croatia",3,43,43.00,9,39,08/06/22,,
3,"Zagreb-3, Croatia",3,31,31.00,9,36,08/07/22,,
3,"Zagreb-3, Croatia",3,25,25.00,11,41,08/08/22,,
3,"Zagreb-3, Croatia",3,30,30.00,11,35,08/09/22,,
3,"Zagreb-3, Croatia",3,27,27.00,14,37,08/10/22,,
3,"Zagreb-3, Croatia",3,35,35.00,17,35,08/11/22,,
3,"Zagreb-3, Croatia",3,31,31.00,8,35,08/12/22,,
3,"Zagreb-3, Croatia",3,30,30.00,12,44,08/13/22,,
3,"Zagreb-3, Croatia",3,44,44.00,13,46,08/14/22,,
3,"Zagreb-3, Croatia",3,45,45.00,12,43,08/15/22,,
3,"Zagreb-3, Croatia",3,37,37.00,14,43,08/16/22,,
3,"Zagreb-3, Croatia",3,43,43.00,21,41,08/17/22,,
3,"Zagreb-3, Croatia",3,46,46.00,23,32,08/18/22,,
3,"Zagreb-3, Croatia",3,51,51.00,15,34,08/19/22,,
3,"Zagreb-3, Croatia",3,46,46.00,8,34,08/20/22,,
3,"Zagreb-3, Croatia",3,25,25.00,9,15,08/21/22,,
3,"Zagreb-3, Croatia",3,33,33.00,5,18,08/22/22,,
3,"Zagreb-3, Croatia",3,17,17.00,10,33,08/23/22,,
3,"Zagreb-3, Croatia",3,29,29.00,17,36,08/24/22,,
3,"Zagreb-3, Croatia",3,51,51.00,26,43,08/25/22,,
3,"Zagreb-3, Croatia",3,63,63.00,29,46,08/26/22,,
3,"Zagreb-3, Croatia",3,62,62.00,13,39,08/27/22,,
3,"Zagreb-3, Croatia",3,44,44.00,10,31,08/28/22,,
3,"Zagreb-3, Croatia",3,30,30.00,13,40,08/29/22,,
3,"Zagreb-3, Croatia",3,39,39.00,17,39,08/30/22,,
3,"Zagreb-3, Croatia",3,46,46.00,9,28,08/31/22,,
3,"Zagreb-3, Croatia",3,31,31.00,13,26,09/01/22,,
3,"Zagreb-3, Croatia",3,37,37.00,14,29,09/02/22,,
3,"Zagreb-3, Croatia",3,43,43.00,16,36,09/03/22,,
3,"Zagreb-3, Croatia",3,49,49.00,21,33,09/04/22,,
3,"Zagreb-3, Croatia",3,60,60.00,21,32,09/05/22,,
3,"Zagreb-3, Croatia",3,56,56.00,22,43,09/06/22,,
3,"Zagreb-3, Croatia",3,59,59.00,15,21,09/07/22,,
3,"Zagreb-3, Croatia",3,44,44.00,9,25,09/08/22,,
3,"Zagreb-3, Croatia",3,29,29.00,7,29,09/09/22,,
3,"Zagreb-3, Croatia",3,23,23.00,6,26,09/10/22,,
3,"Zagreb-3, Croatia",3,16,16.00,8,26,09/11/22,,
3,"Zagreb-3, Croatia",3,24,24.00,11,30,09/12/22,,
3,"Zagreb-3, Croatia",3,34,34.00,10,35,09/13/22,,
3,"Zagreb-3, Croatia",3,20,20.00,11,25,09/14/22,,
3,"Zagreb-3, Croatia",3,30,30.00,7,21,09/15/22,,
3,"Zagreb-3, Croatia",3,29,29.00,5,24,09/16/22,,
3,"Zagreb-3, Croatia",3,20,20.00,5,18,09/17/22,,
3,"Zagreb-3, Croatia",3,19,19.00,7,19,09/18/22,,
3,"Zagreb-3, Croatia",3,27,27.00,8,20,09/19/22,,
3,"Zagreb-3, Croatia",3,32,32.00,8,24,09/20/22,,
3,"Zagreb-3, Croatia",3,29,29.00,12,20,09/21/22,,
3,"Zagreb-3, Croatia",3,43,43.00,13,24,09/22/22,,
3,"Zagreb-3, Croatia",3,46,46.00,16,27,09/23/22,,
3,"Zagreb-3, Croatia",3,53,53.00,13,20,09/24/22,,
3,"Zagreb-3, Croatia",3,49,49.00,16,19,09/25/22,,
3,"Zagreb-3, Croatia",3,58,58.00,10,16,09/26/22,,
3,"Zagreb-3, Croatia",3,40,40.00,10,14,09/27/22,,
3,"Zagreb-3, Croatia",3,34,34.00,10,14,09/28/22,,
3,"Zagreb-3, Croatia",3,41,41.00,10,11,09/29/22,,
3,"Zagreb-3, Croatia",3,41,41.00,9,23,09/30/22,,
3,"Zagreb-3, Croatia",3,37,37.00,11,20,10/01/22,,
3,"Zagreb-3, Croatia",3,41,41.00,10,20,10/02/22,,
3,"Zagreb-3, Croatia",3,37,37.00,13,19,10/03/22,,
3,"Zagreb-3, Croatia",3,44,44.00,16,17,10/04/22,,
3,"Zagreb-3, Croatia",3,55,55.00,22,18,10/05/22,,
3,"Zagreb-3, Croatia",3,68,68.00,24,25,10/06/22,,
3,"Zagreb-3, Croatia",3,72,72.00,35,17,10/07/22,,
3,"Zagreb-3, Croatia",3,102,102.00,25,24,10/08/22,,
3,"Zagreb-3, Croatia",3,77,77.00,27,17,10/09/22,,
3,"Zagreb-3, Croatia",3,81,81.00,34,18,10/10/22,,
3,"Zagreb-3, Croatia",3,97,97.00,37,10,10/11/22,,
3,"Zagreb-3, Croatia",3,116,116.00,42,20,10/16/22,,
3,"Zagreb-3, Croatia",3,112,112.00,48,18,10/17/22,,
3,"Zagreb-3, Croatia",3,128,128.00,48,8,10/18/22,,
3,"Zagreb-3, Croatia",3,135,135.00,19,16,10/19/22,,
3,"Zagreb-3, Croatia",3,62,62.00,27,19,10/20/22,,
3,"Zagreb-3, Croatia",3,82,82.00,12,21,10/21/22,,
3,"Zagreb-3, Croatia",3,44,44.00,13,22,10/22/22,,
3,"Zagreb-3, Croatia",3,50,50.00,22,19,10/23/22,,
3,"Zagreb-3, Croatia",3,66,66.00,11,13,10/24/22,,
3,"Zagreb-3, Croatia",3,45,45.00,24,5,10/25/22,,
3,"Zagreb-3, Croatia",3,78,78.00,20,7,10/26/22,,
3,"Zagreb-3, Croatia",3,70,70.00,14,6,10/27/22,,
3,"Zagreb-3, Croatia",3,53,53.00,14,6,10/28/22,,
3,"Zagreb-3, Croatia",3,53,53.00,18,3,10/29/22,,
3,"Zagreb-3, Croatia",3,65,65.00,26,3,10/30/22,,
3,"Zagreb-3, Croatia",3,85,85.00,29,6,10/31/22,,
3,"Zagreb-3, Croatia",3,93,93.00,34,11,11/01/22,,
3,"Zagreb-3, Croatia",3,101,101.00,26,17,11/02/22,,
3,"Zagreb-3, Croatia",3,82,82.00,30,13,11/03/22,,
3,"Zagreb-3, Croatia",3,95,95.00,9,21,11/04/22,,
3,"Zagreb-3, Croatia",3,35,35.00,12,23,11/05/22,,
3,"Zagreb-3, Croatia",3,42,42.00,35,13,11/06/22,,
3,"Zagreb-3, Croatia",3,104,104.00,47,6,11/07/22,,
3,"Zagreb-3, Croatia",3,132,132.00,37,15,11/08/22,,
3,"Zagreb-3, Croatia",3,105,105.00,27,16,11/09/22,,
3,"Zagreb-3, Croatia",3,85,85.00,33,3,11/10/22,,
3,"Zagreb-3, Croatia",3,103,103.00,33,1,11/11/22,,
3,"Zagreb-3, Croatia",3,105,105.00,38,14,11/12/22,,
3,"Zagreb-3, Croatia",3,115,115.00,37,3,11/13/22,,
3,"Zagreb-3, Croatia",3,113,113.00,30,4,11/14/22,,
3,"Zagreb-3, Croatia",3,96,96.00,34,2,11/15/22,,
3,"Zagreb-3, Croatia",3,105,105.00,21,4,11/16/22,,
3,"Zagreb-3, Croatia",3,74,74.00,19,2,11/17/22,,
3,"Zagreb-3, Croatia",3,69,69.00,21,8,11/18/22,,
3,"Zagreb-3, Croatia",3,74,74.00,18,9,11/19/22,,
3,"Zagreb-3, Croatia",3,61,61.00,16,9,11/20/22,,
3,"Zagreb-3, Croatia",3,60,60.00,15,12,11/21/22,,
3,"Zagreb-3, Croatia",3,58,58.00,16,12,11/22/22,,
3,"Zagreb-3, Croatia",3,51,51.00,38,6,11/23/22,,
3,"Zagreb-3, Croatia",3,111,111.00,48,1,11/24/22,,
3,"Zagreb-3, Croatia",3,136,136.00,48,2,11/25/22,,
3,"Zagreb-3, Croatia",3,137,137.00,42,11,11/26/22,,
3,"Zagreb-3, Croatia",3,122,122.00,41,12,11/27/22,,
3,"Zagreb-3, Croatia",3,115,115.00,34,11,11/28/22,,
3,"Zagreb-3, Croatia",3,103,103.00,23,11,11/29/22,,
3,"Zagreb-3, Croatia",3,78,78.00,23,10,11/30/22,,
3,"Zagreb-3, Croatia",3,78,78.00,31,7,12/01/22,,
3,"Zagreb-3, Croatia",3,98,98.00,39,3,12/02/22,,
3,"Zagreb-3, Croatia",3,118,118.00,35,3,12/03/22,,
3,"Zagreb-3, Croatia",3,107,107.00,29,2,12/04/22,,
3,"Zagreb-3, Croatia",3,93,93.00,31,3,12/05/22,,
3,"Zagreb-3, Croatia",3,133,133.00,34,4,12/07/22,,
3,"Zagreb-3, Croatia",3,105,105.00,33,3,12/08/22,,
3,"Zagreb-3, Croatia",3,104,104.00,18,11,12/09/22,,
3,"Zagreb-3, Croatia",3,66,66.00,16,14,12/10/22,,
3,"Zagreb-3, Croatia",3,59,59.00,29,16,12/11/22,,
3,"Zagreb-3, Croatia",3,89,89.00,57,2,12/12/22,,
3,"Zagreb-3, Croatia",3,155,155.00,57,5,12/13/22,,
3,"Zagreb-3, Croatia",3,157,157.00,61,3,12/14/22,,
3,"Zagreb-3, Croatia",3,161,161.00,46,3,12/15/22,,
3,"Zagreb-3, Croatia",3,135,135.00,36,4,12/16/22,,
3,"Zagreb-3, Croatia",3,109,109.00,40,15,12/17/22,,
3,"Zagreb-3, Croatia",3,117,117.00,44,10,12/18/22,,
3,"Zagreb-3, Croatia",3,127,127.00,32,12,12/19/22,,
3,"Zagreb-3, Croatia",3,97,97.00,42,3,12/20/22,,
3,"Zagreb-3, Croatia",3,123,123.00,55,2,12/21/22,,
3,"Zagreb-3, Croatia",3,147,147.00,44,8,12/22/22,,
3,"Zagreb-3, Croatia",3,123,123.00,26,14,12/23/22,,
3,"Zagreb-3, Croatia",3,80,80.00,63,4,12/24/22,,
3,"Zagreb-3, Croatia",3,162,162.00,23,15,12/25/22,,
3,"Zagreb-3, Croatia",3,78,78.00,17,15,12/26/22,,
3,"Zagreb-3, Croatia",3,64,64.00,29,15,12/27/22,,
3,"Zagreb-3, Croatia",3,88,88.00,49,8,12/28/22,,
3,"Zagreb-3, Croatia",3,129,129.00,24,17,12/29/22,,
3,"Zagreb-3, Croatia",3,80,80.00,19,17,12/30/22,,
3,"Zagreb-3, Croatia",3,67,67.00,17,18,12/31/22,,
3,"Zagreb-3, Croatia",3,64,64.00,12,23,01/01/23,,
3,"Zagreb-3, Croatia",3,49,49.00,20,17,01/02/23,,
3,"Zagreb-3, Croatia",3,69,69.00,27,14,01/03/23,,
3,"Zagreb-3, Croatia",3,86,86.00,22,9,01/04/23,,
3,"Zagreb-3, Croatia",3,74,74.00,32,10,01/05/23,,
3,"Zagreb-3, Croatia",3,97,97.00,32,12,01/06/23,,
3,"Zagreb-3, Croatia",3,100,100.00,16,24,01/07/23,,
3,"Zagreb-3, Croatia",3,57,57.00,14,21,01/08/23,,
3,"Zagreb-3, Croatia",3,51,51.00,6,21,01/09/23,,
3,"Zagreb-3, Croatia",3,25,25.00,24,12,01/10/23,,
3,"Zagreb-3, Croatia",3,76,76.00,43,7,01/11/23,,
3,"Zagreb-3, Croatia",3,122,122.00,60,3,01/12/23,,
3,"Zagreb-3, Croatia",3,154,154.00,50,9,01/13/23,,
3,"Zagreb-3, Croatia",3,141,141.00,34,7,01/14/23,,
3,"Zagreb-3, Croatia",3,105,105.00,20,19,01/15/23,,
3,"Zagreb-3, Croatia",3,66,66.00,18,16,01/16/23,,
3,"Zagreb-3, Croatia",3,65,65.00,23,9,01/17/23,,
3,"Zagreb-3, Croatia",3,79,79.00,21,15,01/18/23,,
3,"Zagreb-3, Croatia",3,72,72.00,34,14,01/19/23,,
3,"Zagreb-3, Croatia",3,92,92.00,33,18,01/20/23,,
3,"Zagreb-3, Croatia",3,79,79.00,13,17,01/21/23,,
3,"Zagreb-3, Croatia",3,48,48.00,13,15,01/22/23,,
3,"Zagreb-3, Croatia",3,53,53.00,23,13,01/23/23,,
3,"Zagreb-3, Croatia",3,77,77.00,25,13,01/24/23,,
3,"Zagreb-3, Croatia",3,81,81.00,24,18,01/25/23,,
3,"Zagreb-3, Croatia",3,111,111.00,32,28,02/01/23,,
3,"Zagreb-3, Croatia",3,93,93.00,21,19,02/02/23,,
3,"Zagreb-3, Croatia",3,63,63.00,16,27,02/03/23,,
3,"Zagreb-3, Croatia",3,50,50.00,7,25,02/04/23,,
3,"Zagreb-3, Croatia",3,29,29.00,22,20,02/05/23,,
3,"Zagreb-3, Croatia",3,73,73.00,45,15,02/06/23,,
3,"Zagreb-3, Croatia",3,123,123.00,47,18,02/07/23,,
3,"Zagreb-3, Croatia",3,126,126.00,38,27,02/08/23,,
3,"Zagreb-3, Croatia",3,109,109.00,61,18,02/09/23,,
3,"Zagreb-3, Croatia",3,150,150.00,54,25,02/10/23,,
3,"Zagreb-3, Croatia",3,141,141.00,47,18,02/11/23,,
3,"Zagreb-3, Croatia",3,127,127.00,35,20,02/12/23,,
3,"Zagreb-3, Croatia",3,102,102.00,47,21,02/13/23,,
3,"Zagreb-3, Croatia",3,128,128.00,50,21,02/14/23,,
3,"Zagreb-3, Croatia",3,137,137.00,64,16,02/15/23,,
3,"Zagreb-3, Croatia",3,157,157.00,35,32,02/16/23,,
3,"Zagreb-3, Croatia",3,104,104.00,40,32,02/17/23,,
3,"Zagreb-3, Croatia",3,115,115.00,21,33,02/18/23,,
3,"Zagreb-3, Croatia",3,72,72.00,25,25,02/19/23,,
3,"Zagreb-3, Croatia",3,81,81.00,28,23,02/20/23,,
3,"Zagreb-3, Croatia",3,86,86.00,45,21,02/21/23,,
3,"Zagreb-3, Croatia",3,125,125.00,61,14,02/22/23,,
3,"Zagreb-3, Croatia",3,153,153.00,32,26,02/23/23,,
3,"Zagreb-3, Croatia",3,93,93.00,13,29,02/24/23,,
3,"Zagreb-3, Croatia",3,46,46.00,11,27,02/25/23,,
3,"Zagreb-3, Croatia",3,39,39.00,19,25,02/26/23,,
3,"Zagreb-3, Croatia",3,62,62.00,24,23,02/27/23,,
3,"Zagreb-3, Croatia",3,78,78.00,26,15,02/28/23,,
3,"Zagreb-3, Croatia",3,84,84.00,34,16,03/01/23,,
3,"Zagreb-3, Croatia",3,103,103.00,44,11,03/02/23,,
3,"Zagreb-3, Croatia",3,124,124.00,40,20,03/03/23,,
3,"Zagreb-3, Croatia",3,112,112.00,32,27,03/04/23,,
3,"Zagreb-3, Croatia",3,97,97.00,32,24,03/05/23,,
3,"Zagreb-3, Croatia",3,93,93.00,24,36,03/06/23,,
3,"Zagreb-3, Croatia",3,78,78.00,10,33,03/07/23,,
3,"Zagreb-3, Croatia",3,38,38.00,11,31,03/08/23,,
3,"Zagreb-3, Croatia",3,33,33.00,23,22,03/09/23,,
3,"Zagreb-3, Croatia",3,72,72.00,12,28,03/10/23,,
3,"Zagreb-3, Croatia",3,42,42.00,14,32,03/11/23,,
3,"Zagreb-3, Croatia",3,49,49.00,31,32,03/12/23,,
3,"Zagreb-3, Croatia",3,89,89.00,9,31,03/13/23,,
3,"Zagreb-3, Croatia",3,32,32.00,7,28,03/14/23,,
3,"Zagreb-3, Croatia",3,25,25.00,15,31,03/15/23,,
3,"Zagreb-3, Croatia",3,49,49.00,35,32,03/16/23,,
3,"Zagreb-3, Croatia",3,98,98.00,26,36,03/17/23,,
3,"Zagreb-3, Croatia",3,78,78.00,26,39,03/18/23,,
3,"Zagreb-3, Croatia",3,80,80.00,19,29,03/19/23,,
3,"Zagreb-3, Croatia",3,65,65.00,30,32,03/20/23,,
3,"Zagreb-3, Croatia",3,89,89.00,35,30,03/21/23,,
3,"Zagreb-3, Croatia",3,99,99.00,28,30,03/22/23,,
3,"Zagreb-3, Croatia",3,81,81.00,15,39,03/23/23,,
3,"Zagreb-3, Croatia",3,47,47.00,8,32,03/24/23,,
3,"Zagreb-3, Croatia",3,34,34.00,19,31,03/25/23,,
3,"Zagreb-3, Croatia",3,65,65.00,3,31,03/26/23,,
3,"Zagreb-3, Croatia",3,13,13.00,10,32,03/27/23,,
3,"Zagreb-3, Croatia",3,34,34.00,27,24,03/28/23,,
3,"Zagreb-3, Croatia",3,76,76.00,10,35,03/29/23,,
3,"Zagreb-3, Croatia",3,33,33.00,11,35,03/30/23,,
3,"Zagreb-3, Croatia",3,37,37.00,6,34,03/31/23,,
3,"Zagreb-3, Croatia",3,25,25.00,10,28,04/01/23,,
3,"Zagreb-3, Croatia",3,40,40.00,7,32,04/02/23,,
3,"Zagreb-3, Croatia",3,25,25.00,10,33,04/03/23,,
3,"Zagreb-3, Croatia",3,35,35.00,13,35,04/04/23,,
3,"Zagreb-3, Croatia",3,48,48.00,19,35,04/05/23,,
3,"Zagreb-3, Croatia",3,58,58.00,32,36,04/06/23,,
3,"Zagreb-3, Croatia",3,92,92.00,28,34,04/07/23,,
3,"Zagreb-3, Croatia",3,87,87.00,14,27,04/08/23,,
3,"Zagreb-3, Croatia",3,55,55.00,18,33,04/09/23,,
3,"Zagreb-3, Croatia",3,64,64.00,36,12,04/10/23,,
3,"Zagreb-3, Croatia",3,50,50.00,17,28,04/18/23,,
3,"Zagreb-3, Croatia",3,60,60.00,19,32,04/19/23,,
3,"Zagreb-3, Croatia",3,62,62.00,26,35,04/20/23,,
3,"Zagreb-3, Croatia",3,76,76.00,22,40,04/21/23,,
3,"Zagreb-3, Croatia",3,66,66.00,22,36,04/22/23,,
3,"Zagreb-3, Croatia",3,70,70.00,12,25,04/23/23,,
3,"Zagreb-3, Croatia",3,46,46.00,6,34,04/24/23,,
3,"Zagreb-3, Croatia",3,20,20.00,11,33,04/25/23,,
3,"Zagreb-3, Croatia",3,38,38.00,14,38,04/26/23,,
3,"Zagreb-3, Croatia",3,48,48.00,17,28,04/27/23,,
3,"Zagreb-3, Croatia",3,55,55.00,12,40,04/28/23,,
3,"Zagreb-3, Croatia",3,40,40.00,11,34,04/29/23,,
3,"Zagreb-3, Croatia",3,43,43.00,14,35,04/30/23,,
3,"Zagreb-3, Croatia",3,52,52.00,17,28,05/01/23,,
3,"Zagreb-3, Croatia",3,63,63.00,10,30,05/02/23,,
3,"Zagreb-3, Croatia",3,42,42.00,15,35,05/03/23,,
3,"Zagreb-3, Croatia",3,53,53.00,20,37,05/04/23,,
3,"Zagreb-3, Croatia",3,63,63.00,23,44,05/05/23,,
3,"Zagreb-3, Croatia",3,71,71.00,16,41,05/06/23,,
3,"Zagreb-3, Croatia",3,56,56.00,19,23,05/07/23,,
3,"Zagreb-3, Croatia",3,64,64.00,16,29,05/08/23,,
3,"Zagreb-3, Croatia",3,51,51.00,19,25,05/09/23,,
3,"Zagreb-3, Croatia",3,62,62.00,18,19,05/10/23,,
3,"Zagreb-3, Croatia",3,64,64.00,7,10,05/11/23,,
3,"Zagreb-3, Croatia",3,33,33.00,14,19,05/12/23,,
3,"Zagreb-3, Croatia",3,55,55.00,13,20,05/13/23,,
3,"Zagreb-3, Croatia",3,51,51.00,8,23,05/14/23,,
3,"Zagreb-3, Croatia",3,33,33.00,5,25,05/15/23,,
3,"Zagreb-3, Croatia",3,23,23.00,4,29,05/16/23,,
3,"Zagreb-3, Croatia",3,15,15.00,13,28,05/17/23,,
3,"Zagreb-3, Croatia",3,44,44.00,17,24,05/18/23,,
3,"Zagreb-3, Croatia",3,59,59.00,19,35,05/19/23,,
3,"Zagreb-3, Croatia",3,60,60.00,20,39,05/20/23,,
3,"Zagreb-3, Croatia",3,60,60.00,21,40,05/21/23,,
3,"Zagreb-3, Croatia",3,62,62.00,21,37,05/22/23,,
3,"Zagreb-3, Croatia",3,63,63.00,14,28,05/23/23,,
3,"Zagreb-3, Croatia",3,53,53.00,14,35,05/24/23,,
3,"Zagreb-3, Croatia",3,49,49.00,18,36,05/25/23,,
3,"Zagreb-3, Croatia",3,53,53.00,17,35,05/28/23,,
3,"Zagreb-3, Croatia",3,55,55.00,14,37,05/29/23,,
3,"Zagreb-3, Croatia",3,47,47.00,18,26,05/30/23,,
3,"Zagreb-3, Croatia",3,59,59.00,20,39,05/31/23,,
3,"Zagreb-3, Croatia",3,66,66.00,20,44,06/01/23,,
3,"Zagreb-3, Croatia",3,70,70.00,13,35,06/02/23,,
3,"Zagreb-3, Croatia",3,53,53.00,13,35,06/03/23,,
3,"Zagreb-3, Croatia",3,53,53.00,15,16,06/04/23,,
3,"Zagreb-3, Croatia",3,59,59.00,12,19,06/05/23,,
3,"Zagreb-3, Croatia",3,48,48.00,11,32,06/06/23,,
3,"Zagreb-3, Croatia",3,41,41.00,10,32,06/07/23,,
3,"Zagreb-3, Croatia",3,41,41.00,10,33,06/08/23,,
3,"Zagreb-3, Croatia",3,41,41.00,12,35,06/09/23,,
3,"Zagreb-3, Croatia",3,46,46.00,11,31,06/10/23,,
3,"Zagreb-3, Croatia",3,47,47.00,9,35,06/11/23,,
3,"Zagreb-3, Croatia",3,34,34.00,12,36,06/12/23,,
3,"Zagreb-3, Croatia",3,39,39.00,12,40,06/13/23,,
3,"Zagreb-3, Croatia",3,44,44.00,13,40,06/14/23,,
3,"Zagreb-3, Croatia",3,43,43.00,13,41,06/15/23,,
3,"Zagreb-3, Croatia",3,49,49.00,13,40,06/16/23,,
3,"Zagreb-3, Croatia",3,49,49.00,15,45,06/17/23,,
3,"Zagreb-3, Croatia",3,60,60.00,18,47,06/18/23,,
3,"Zagreb-3, Croatia",3,58,58.00,19,45,06/19/23,,
3,"Zagreb-3, Croatia",3,62,62.00,22,59,06/20/23,,
3,"Zagreb-3, Croatia",3,61,61.00,19,37,06/21/23,,
3,"Zagreb-3, Croatia",3,56,56.00,26,34,06/22/23,,
3,"Zagreb-3, Croatia",3,54,54.00,8,29,06/23/23,,
3,"Zagreb-3, Croatia",3,31,31.00,10,39,06/24/23,,
3,"Zagreb-3, Croatia",3,40,40.00,14,42,06/25/23,,
3,"Zagreb-3, Croatia",3,48,48.00,16,36,06/26/23,,
3,"Zagreb-3, Croatia",3,55,55.00,9,33,06/27/23,,
